project_id,district,total_land_parcels,acquired_land_parcels,pending_land_parcels,total_landowners,compensation_pending,legal_cases,documents_pending,approval_pending_days,objections_count,survey_completed_percent,current_stage,previous_delay_days,land_pending_percent,delay_status
LA102738,Surat,323,211,112,306,76,3,9,57,10,76.8,Compensation,65,34.67,No
LA102739,Amreli,764,503,261,483,209,2,9,28,10,77.1,Acquisition,0,34.16,Yes
LA102740,Bharuch,549,286,263,520,48,1,12,13,9,63.6,Objection,12,47.91,No
LA102741,Sabarkantha,319,217,102,321,63,3,4,21,8,86.7,Acquisition,47,31.97,No
LA102742,Morbi,190,126,64,183,11,2,10,11,8,74.8,Acquisition,11,33.68,No
LA102743,Gandhinagar,792,538,254,1017,476,10,12,19,21,79.5,Compensation,0,32.07,Yes
LA102744,Jamnagar,1424,1083,341,1951,248,13,13,78,31,84.1,Acquisition,1,23.95,No
LA102745,Panchmahal,338,230,108,425,107,2,6,2,13,65.6,Acquisition,20,31.95,No
LA102746,Gandhinagar,637,461,176,684,234,6,8,20,16,82.8,Acquisition,5,27.63,Yes
LA102747,Amreli,375,270,105,389,151,4,12,50,5,92.6,Acquisition,0,28.0,Yes
LA102748,Panchmahal,1223,810,413,1382,470,7,11,56,19,60.3,Compensation,52,33.77,Yes
LA102749,Banaskantha,652,487,165,527,175,3,8,26,7,77.1,Acquisition,2,25.31,Yes
LA102750,Sabarkantha,1463,1184,279,1874,646,7,7,47,17,85.7,Acquisition,0,19.07,Yes
LA102751,Ahmedabad,405,232,173,535,285,2,8,13,9,71.8,Compensation,6,42.72,Yes
LA102752,Rajkot,167,70,97,132,27,4,5,17,9,49.5,Objection,11,58.08,No
LA102753,Vadodara,895,408,487,1219,99,3,10,4,24,78.2,Compensation,1,54.41,Yes
LA102754,Bhavnagar,995,955,40,1307,198,7,7,14,24,91.3,Handover,0,4.02,No
LA102755,Bhavnagar,1487,1088,399,1386,662,2,7,63,20,76.4,Acquisition,13,26.83,Yes
LA102756,Panchmahal,1314,861,453,1798,481,8,14,44,26,79.2,Acquisition,47,34.47,Yes
LA102757,Banaskantha,1332,777,555,877,203,4,15,2,13,63.1,Compensation,39,41.67,No
LA102758,Sabarkantha,970,732,238,558,147,5,9,6,8,81.0,Acquisition,3,24.54,No
LA102759,Amreli,572,238,334,494,56,8,7,32,4,64.9,Compensation,21,58.39,No
LA102760,Anand,672,346,326,712,98,4,13,87,12,63.1,Compensation,27,48.51,Yes
LA102761,Bhavnagar,244,134,110,211,33,2,9,75,5,64.5,Objection,48,45.08,Yes
LA102762,Morbi,675,515,160,944,244,4,8,99,21,88.7,Acquisition,37,23.7,No
LA102763,Sabarkantha,578,245,333,450,105,3,15,21,9,58.4,Compensation,7,57.61,No
LA102764,Kheda,102,41,61,82,15,2,6,30,6,46.3,Objection,24,59.8,Yes
LA102765,Ahmedabad,346,208,138,388,38,3,8,24,5,71.1,Acquisition,18,39.88,No
LA102766,Vadodara,825,720,105,457,41,7,12,0,6,80.3,Acquisition,19,12.73,No
LA102767,Jamnagar,585,411,174,705,116,6,7,25,6,87.9,Acquisition,17,29.74,No
LA102768,Bhavnagar,1491,808,683,1327,135,4,7,12,21,63.5,Compensation,13,45.81,Yes
LA102769,Junagadh,744,478,266,1064,292,10,10,0,19,84.9,Acquisition,69,35.75,Yes
LA102770,Ahmedabad,1441,1010,431,1689,653,6,6,6,18,75.6,Acquisition,63,29.91,Yes
LA102771,Amreli,1008,656,352,602,113,8,8,19,10,87.4,Acquisition,37,34.92,No
LA102772,Vadodara,108,82,26,68,21,2,10,59,6,84.2,Handover,15,24.07,No
LA102773,Surat,345,189,156,217,59,6,12,0,7,57.0,Compensation,29,45.22,Yes
LA102774,Surat,1074,879,195,1512,410,4,6,11,16,92.1,Handover,38,18.16,No
LA102775,Surat,840,361,479,979,380,4,9,58,15,66.0,Objection,0,57.02,Yes
LA102776,Gandhinagar,487,421,66,455,128,2,7,0,13,88.1,Acquisition,12,13.55,No
LA102777,Mehsana,807,529,278,589,46,4,11,29,12,74.3,Compensation,29,34.45,Yes
LA102778,Vadodara,1360,942,418,1817,548,7,11,9,36,81.8,Compensation,2,30.74,No
LA102779,Surat,614,301,313,449,201,6,11,10,3,71.4,Acquisition,11,50.98,Yes
LA102780,Patan,115,72,43,136,13,6,5,28,7,89.6,Compensation,24,37.39,Yes
LA102781,Junagadh,501,451,50,620,128,3,4,58,14,79.5,Handover,45,9.98,No
LA102782,Bharuch,1407,655,752,1147,290,3,14,34,16,65.5,Compensation,0,53.45,Yes
LA102783,Patan,1155,663,492,1160,206,5,8,93,15,79.3,Compensation,14,42.6,Yes
LA102784,Bharuch,1265,934,331,950,336,5,3,12,21,82.3,Acquisition,8,26.17,Yes
LA102785,Mehsana,1372,840,532,1223,345,4,8,10,16,83.0,Acquisition,19,38.78,Yes
LA102786,Sabarkantha,220,111,109,312,138,3,8,6,8,59.1,Compensation,18,49.55,Yes
LA102787,Morbi,460,327,133,540,209,4,10,30,17,70.3,Compensation,12,28.91,No
LA102788,Bharuch,136,69,67,178,98,6,8,0,5,73.9,Objection,9,49.26,No
LA102789,Bharuch,56,33,23,58,11,2,12,21,4,74.0,Compensation,6,41.07,No
LA102790,Vadodara,1261,625,636,965,224,12,11,30,14,59.1,Objection,28,50.44,Yes
LA102791,Surat,1409,865,544,1679,430,8,5,4,24,85.0,Acquisition,40,38.61,Yes
LA102792,Amreli,276,154,122,276,108,3,7,18,5,77.0,Compensation,7,44.2,No
LA102793,Navsari,1097,585,512,778,300,4,15,46,21,67.5,Compensation,0,46.67,No
LA102794,Vadodara,826,699,127,761,216,2,11,66,8,77.1,Acquisition,0,15.38,No
LA102795,Jamnagar,150,85,65,168,37,5,7,0,9,77.6,Acquisition,0,43.33,No
LA102796,Anand,1378,641,737,1670,152,4,14,5,24,62.8,Compensation,1,53.48,No
LA102797,Morbi,1314,1188,126,1010,177,4,9,39,15,77.7,Handover,17,9.59,No
LA102798,Panchmahal,873,687,186,1168,233,2,11,9,14,82.4,Handover,10,21.31,No
LA102799,Anand,1077,510,567,960,305,5,5,17,10,76.5,Acquisition,0,52.65,Yes
LA102800,Patan,626,337,289,497,154,3,13,22,17,69.0,Compensation,33,46.17,No
LA102801,Junagadh,1200,873,327,871,345,9,7,37,17,78.9,Acquisition,31,27.25,Yes
LA102802,Bhavnagar,695,479,216,885,229,2,12,13,15,67.5,Compensation,3,31.08,Yes
LA102803,Sabarkantha,1485,1139,346,1290,411,3,8,95,21,75.1,Acquisition,10,23.3,Yes
LA102804,Ahmedabad,141,109,32,139,66,2,5,16,4,83.4,Compensation,49,22.7,No
LA102805,Jamnagar,299,212,87,224,100,4,3,19,7,76.1,Acquisition,3,29.1,No
LA102806,Panchmahal,1455,842,613,1699,876,9,14,21,25,82.5,Acquisition,107,42.13,Yes
LA102807,Rajkot,469,180,289,588,183,1,8,17,12,59.1,Objection,0,61.62,Yes
LA102808,Bhavnagar,500,291,209,428,195,6,9,0,6,82.8,Compensation,67,41.8,No
LA102809,Jamnagar,1198,878,320,1678,307,4,12,85,23,75.3,Acquisition,45,26.71,Yes
LA102810,Navsari,324,236,88,187,93,4,5,4,8,81.0,Acquisition,33,27.16,No
LA102811,Amreli,795,611,184,532,164,3,8,121,10,87.0,Acquisition,55,23.14,Yes
LA102812,Patan,465,302,163,502,107,3,9,9,13,62.9,Objection,80,35.05,Yes
LA102813,Bharuch,337,262,75,398,154,0,4,9,11,84.0,Handover,3,22.26,No
LA102814,Bhavnagar,1449,1263,186,1124,577,3,17,12,20,87.0,Handover,4,12.84,No
LA102815,Bhavnagar,340,240,100,357,136,1,6,5,9,75.3,Acquisition,9,29.41,No
LA102816,Jamnagar,186,154,32,156,97,2,11,108,6,85.5,Handover,1,17.2,Yes
LA102817,Banaskantha,1027,543,484,1077,105,4,11,77,20,75.6,Compensation,0,47.13,Yes
LA102818,Morbi,1308,755,553,1496,671,8,10,47,29,61.6,Compensation,30,42.28,Yes
LA102819,Gandhinagar,234,183,51,334,224,2,5,59,8,84.9,Acquisition,0,21.79,Yes
LA102820,Panchmahal,1077,565,512,1034,411,6,15,69,15,69.4,Compensation,19,47.54,Yes
LA102821,Anand,834,643,191,945,74,3,6,27,12,81.9,Acquisition,14,22.9,No
LA102822,Navsari,1254,1132,122,1342,121,4,10,15,24,88.5,Handover,13,9.73,No
LA102823,Anand,234,167,67,196,133,6,8,17,8,83.8,Handover,20,28.63,Yes
LA102824,Banaskantha,1466,943,523,1140,545,4,11,38,32,83.4,Compensation,5,35.68,Yes
LA102825,Junagadh,948,546,402,1364,390,4,6,90,21,76.8,Compensation,60,42.41,Yes
LA102826,Bhavnagar,1271,579,692,936,478,6,4,10,12,72.1,Compensation,8,54.45,Yes
LA102827,Kheda,575,425,150,725,76,4,6,0,16,86.8,Acquisition,44,26.09,No
LA102828,Bharuch,1418,696,722,967,432,5,14,32,9,57.2,Notification,19,50.92,Yes
LA102829,Patan,958,671,287,1220,682,7,5,29,21,65.9,Compensation,23,29.96,No
LA102830,Surat,234,135,99,168,51,1,8,0,5,78.0,Handover,76,42.31,No
LA102831,Banaskantha,1389,995,394,1973,660,5,9,74,20,79.9,Handover,7,28.37,Yes
LA102832,Ahmedabad,1204,892,312,1406,356,11,10,25,25,85.2,Acquisition,18,25.91,Yes
LA102833,Junagadh,485,302,183,306,34,3,5,23,18,74.8,Acquisition,18,37.73,No
LA102834,Patan,841,477,364,987,441,4,10,38,21,83.6,Acquisition,8,43.28,Yes
LA102835,Valsad,613,352,261,670,162,4,13,29,11,79.4,Compensation,0,42.58,No
LA102836,Sabarkantha,838,747,91,715,423,7,3,28,19,82.6,Handover,0,10.86,Yes
LA102837,Morbi,1450,1296,154,1138,60,5,9,18,20,90.2,Handover,17,10.62,No
LA102838,Navsari,1354,552,802,1621,295,5,10,51,38,52.4,Objection,12,59.23,Yes
LA102839,Morbi,362,191,171,441,140,4,8,4,2,61.7,Compensation,4,47.24,No
LA102840,Ahmedabad,1460,1249,211,1233,531,2,12,51,19,89.1,Handover,48,14.45,No
LA102841,Sabarkantha,685,336,349,917,193,7,6,26,11,66.6,Compensation,23,50.95,Yes
LA102842,Ahmedabad,1072,387,685,849,726,5,10,3,14,54.4,Objection,8,63.9,Yes
LA102843,Jamnagar,1158,457,701,710,210,2,11,0,18,59.4,Compensation,50,60.54,Yes
LA102844,Valsad,750,559,191,817,121,5,4,47,11,84.3,Acquisition,11,25.47,No
LA102845,Vadodara,712,318,394,460,187,2,9,31,7,69.1,Compensation,119,55.34,Yes
LA102846,Morbi,712,400,312,569,128,6,9,49,14,75.2,Compensation,5,43.82,No
LA102847,Jamnagar,1301,921,380,1309,176,4,14,0,14,77.8,Compensation,0,29.21,No
LA102848,Junagadh,610,355,255,493,106,5,9,0,4,74.2,Compensation,51,41.8,No
LA102849,Bharuch,456,216,240,339,200,6,7,38,5,77.0,Compensation,34,52.63,Yes
LA102850,Panchmahal,574,389,185,679,250,6,10,0,8,83.2,Acquisition,30,32.23,No
LA102851,Patan,332,281,51,346,142,4,8,57,9,90.1,Acquisition,4,15.36,No
LA102852,Gandhinagar,618,480,138,807,136,4,10,39,19,87.7,Handover,12,22.33,No
LA102853,Banaskantha,215,119,96,231,48,5,6,9,4,83.6,Compensation,17,44.65,No
LA102854,Rajkot,180,160,20,177,69,3,12,17,9,89.3,Handover,17,11.11,No
LA102855,Banaskantha,1100,739,361,864,122,2,4,50,13,81.4,Acquisition,40,32.82,No
LA102856,Valsad,162,120,42,205,44,5,10,4,8,82.1,Acquisition,92,25.93,Yes
LA102857,Junagadh,874,521,353,636,126,7,14,22,11,62.6,Compensation,33,40.39,No
LA102858,Bhavnagar,1181,545,636,907,132,3,7,76,16,61.0,Objection,72,53.85,Yes
LA102859,Bharuch,1101,615,486,1439,546,3,10,18,17,86.2,Acquisition,26,44.14,Yes
LA102860,Kheda,697,420,277,848,156,5,5,6,15,56.8,Objection,34,39.74,No
LA102861,Ahmedabad,330,122,208,364,123,5,10,44,12,71.8,Compensation,49,63.03,Yes
LA102862,Bharuch,1400,820,580,819,292,2,4,9,13,74.3,Compensation,10,41.43,No
LA102863,Navsari,1261,1021,240,838,211,1,7,32,20,79.9,Acquisition,44,19.03,No
LA102864,Amreli,938,465,473,938,7,3,12,0,11,69.4,Compensation,19,50.43,No
LA102865,Morbi,175,111,64,214,142,9,9,39,5,81.4,Acquisition,16,36.57,Yes
LA102866,Navsari,101,78,23,98,21,6,8,18,7,90.3,Acquisition,59,22.77,No
LA102867,Junagadh,507,401,106,287,87,2,3,2,5,91.7,Handover,24,20.91,No
LA102868,Bhavnagar,278,151,127,199,66,3,7,0,10,75.1,Acquisition,52,45.68,No
LA102869,Panchmahal,1298,657,641,1402,126,3,19,17,28,69.8,Compensation,7,49.38,Yes
LA102870,Patan,348,231,117,409,58,7,13,6,14,68.5,Acquisition,59,33.62,Yes
LA102871,Junagadh,460,244,216,267,123,4,6,68,7,71.1,Compensation,26,46.96,Yes
LA102872,Banaskantha,1465,987,478,863,349,9,8,69,17,74.7,Compensation,2,32.63,Yes
LA102873,Mehsana,1237,615,622,971,66,3,4,35,20,71.5,Compensation,0,50.28,No
LA102874,Gandhinagar,367,315,52,229,168,4,4,14,6,83.5,Handover,4,14.17,Yes
LA102875,Kheda,606,450,156,629,170,3,5,10,13,77.1,Acquisition,0,25.74,Yes
LA102876,Vadodara,798,420,378,528,113,6,8,1,12,66.6,Compensation,1,47.37,Yes
LA102877,Sabarkantha,1013,835,178,1148,81,5,11,64,27,87.2,Handover,25,17.57,No
LA102878,Morbi,1408,826,582,1759,155,3,10,25,21,57.4,Compensation,8,41.34,No
LA102879,Junagadh,1314,810,504,1870,513,5,15,0,30,83.2,Acquisition,24,38.36,Yes
LA102880,Junagadh,1467,274,1193,2059,174,10,16,14,30,44.4,Notification,29,81.32,Yes
LA102881,Banaskantha,108,61,47,86,39,2,5,0,5,65.5,Compensation,0,43.52,No
LA102882,Ahmedabad,392,227,165,226,65,2,12,6,9,82.4,Compensation,6,42.09,Yes
LA102883,Jamnagar,866,369,497,733,180,0,5,24,13,70.9,Objection,11,57.39,Yes
LA102884,Bharuch,121,76,45,144,50,4,7,24,6,89.9,Acquisition,32,37.19,No
LA102885,Vadodara,565,395,170,341,44,2,8,17,5,80.3,Acquisition,21,30.09,No
LA102886,Valsad,272,115,157,238,108,2,6,53,4,74.9,Acquisition,15,57.72,No
LA102887,Jamnagar,1403,982,421,1148,425,6,10,27,21,85.4,Handover,9,30.01,Yes
LA102888,Surat,141,14,127,105,12,5,8,17,5,58.3,Notification,0,90.07,No
LA102889,Banaskantha,265,231,34,314,35,5,10,11,11,93.4,Handover,68,12.83,No
LA102890,Ahmedabad,333,251,82,381,117,2,14,23,15,81.9,Acquisition,73,24.62,No
LA102891,Sabarkantha,265,116,149,273,28,2,10,38,5,59.6,Objection,24,56.23,Yes
LA102892,Panchmahal,874,722,152,1197,173,6,7,28,20,82.4,Handover,24,17.39,Yes
LA102893,Sabarkantha,578,428,150,372,226,3,9,0,2,78.2,Acquisition,13,25.95,No
LA102894,Junagadh,1373,752,621,940,239,3,9,43,13,75.0,Compensation,5,45.23,Yes
LA102895,Jamnagar,428,157,271,383,110,1,8,10,8,59.3,Compensation,0,63.32,No
LA102896,Anand,829,421,408,945,354,4,9,0,13,56.1,Compensation,61,49.22,Yes
LA102897,Bharuch,1007,593,414,1083,286,4,13,13,8,65.3,Compensation,2,41.11,Yes
LA102898,Surat,958,509,449,591,125,7,8,28,7,68.7,Acquisition,0,46.87,Yes
LA102899,Mehsana,1205,552,653,1702,729,4,13,0,26,75.7,Compensation,0,54.19,Yes
LA102900,Surat,342,246,96,282,161,4,9,11,10,75.1,Acquisition,43,28.07,No
LA102901,Junagadh,786,600,186,686,61,4,12,17,16,86.9,Handover,25,23.66,No
LA102902,Mehsana,1211,704,507,1346,691,4,10,31,16,71.4,Acquisition,16,41.87,Yes
LA102903,Sabarkantha,1302,520,782,1824,872,5,8,46,24,80.2,Compensation,98,60.06,Yes
LA102904,Navsari,946,542,404,1085,226,7,8,7,12,65.2,Compensation,4,42.71,Yes
LA102905,Bhavnagar,995,652,343,1402,631,6,7,8,25,78.2,Acquisition,0,34.47,Yes
LA102906,Junagadh,1303,753,550,937,300,2,8,0,22,75.5,Compensation,31,42.21,Yes
LA102907,Valsad,956,371,585,1058,228,5,11,19,16,60.8,Compensation,0,61.19,Yes
LA102908,Amreli,1426,825,601,1848,503,6,14,4,31,69.6,Compensation,0,42.15,Yes
LA102909,Anand,235,185,50,237,97,5,5,16,9,85.6,Handover,0,21.28,No
LA102910,Ahmedabad,554,391,163,485,82,5,15,0,10,85.8,Acquisition,15,29.42,No
LA102911,Panchmahal,212,136,76,304,34,3,8,0,8,71.2,Compensation,13,35.85,No
LA102912,Amreli,181,71,110,123,64,8,9,6,7,64.0,Objection,0,60.77,Yes
LA102913,Rajkot,734,472,262,675,20,7,9,10,8,82.5,Compensation,9,35.69,No
LA102914,Surat,377,250,127,504,108,7,6,26,8,72.1,Compensation,87,33.69,Yes
LA102915,Panchmahal,640,461,179,871,321,7,5,31,13,87.2,Acquisition,40,27.97,Yes
LA102916,Jamnagar,685,548,137,981,112,3,8,27,12,75.1,Acquisition,81,20.0,No
LA102917,Anand,950,523,427,1279,138,3,11,7,16,65.5,Compensation,0,44.95,Yes
LA102918,Junagadh,1422,709,713,847,156,7,5,4,10,74.0,Compensation,64,50.14,Yes
LA102919,Junagadh,1282,580,702,1778,33,5,13,9,19,73.4,Compensation,16,54.76,No
LA102920,Navsari,598,469,129,559,40,6,2,17,8,82.3,Acquisition,26,21.57,No
LA102921,Mehsana,522,161,361,593,332,3,8,13,15,51.4,Notification,23,69.16,Yes
LA102922,Vadodara,1168,948,220,1057,360,10,10,0,26,83.5,Handover,38,18.84,No
LA102923,Rajkot,229,144,85,294,100,4,2,5,8,80.0,Handover,44,37.12,Yes
LA102924,Panchmahal,834,645,189,891,114,4,9,57,24,86.2,Acquisition,0,22.66,No
LA102925,Navsari,663,179,484,869,431,12,12,47,22,45.5,Notification,0,73.0,Yes
LA102926,Surat,315,231,84,228,46,4,6,16,9,82.4,Handover,23,26.67,No
LA102927,Anand,944,683,261,676,227,6,6,11,11,77.2,Handover,10,27.65,No
LA102928,Jamnagar,515,303,212,487,119,4,6,53,15,71.3,Acquisition,59,41.17,Yes
LA102929,Morbi,319,241,78,177,78,5,10,29,7,80.6,Acquisition,15,24.45,No
LA102930,Valsad,997,476,521,1170,132,2,12,30,12,76.9,Compensation,0,52.26,No
LA102931,Kheda,302,212,90,247,21,4,15,0,10,78.0,Handover,1,29.8,No
LA102932,Junagadh,1026,774,252,1079,370,8,7,25,17,86.5,Handover,1,24.56,No
LA102933,Ahmedabad,285,150,135,175,53,5,6,3,5,68.3,Compensation,2,47.37,No
LA102934,Jamnagar,680,292,388,478,41,4,5,21,14,78.8,Compensation,9,57.06,Yes
LA102935,Gandhinagar,1222,794,428,1357,83,13,12,6,28,92.4,Acquisition,41,35.02,Yes
LA102936,Kheda,381,269,112,314,100,6,12,36,7,80.3,Acquisition,53,29.4,No
LA102937,Mehsana,1163,783,380,864,175,2,4,0,16,76.0,Acquisition,9,32.67,No
LA102938,Valsad,1097,883,214,829,105,5,7,6,19,87.6,Handover,36,19.51,No
LA102939,Rajkot,1359,932,427,1010,402,1,8,1,14,80.5,Acquisition,2,31.42,No
LA102940,Gandhinagar,295,187,108,328,63,2,10,0,10,86.7,Acquisition,27,36.61,No
LA102941,Anand,1087,619,468,762,455,7,5,23,11,79.2,Objection,78,43.05,Yes
LA102942,Sabarkantha,1409,459,950,1235,607,2,15,48,24,66.8,Objection,23,67.42,Yes
LA102943,Rajkot,1157,795,362,1353,573,9,6,0,19,79.4,Acquisition,19,31.29,Yes
LA102944,Ahmedabad,322,306,16,326,144,6,7,2,11,87.3,Handover,38,4.97,No
LA102945,Bharuch,1242,832,410,1351,511,10,8,16,19,79.8,Acquisition,2,33.01,Yes
LA102946,Banaskantha,205,122,83,159,70,3,9,22,13,79.1,Compensation,0,40.49,Yes
LA102947,Sabarkantha,904,593,311,1256,240,6,8,3,28,77.4,Acquisition,22,34.4,Yes
LA102948,Amreli,772,514,258,712,406,3,8,71,10,79.8,Acquisition,0,33.42,No
LA102949,Mehsana,820,467,353,663,238,5,10,15,12,85.6,Acquisition,0,43.05,No
LA102950,Bharuch,803,520,283,1095,248,8,9,23,16,74.6,Compensation,58,35.24,Yes
LA102951,Vadodara,95,52,43,108,15,2,8,0,0,69.0,Compensation,16,45.26,No
LA102952,Mehsana,787,617,170,868,315,6,10,15,18,90.9,Handover,0,21.6,No
LA102953,Bharuch,1409,1260,149,1899,883,9,5,0,29,81.3,Acquisition,3,10.57,Yes
LA102954,Morbi,683,539,144,412,151,4,11,29,9,90.8,Handover,30,21.08,No
LA102955,Panchmahal,451,306,145,588,250,7,6,49,7,63.0,Compensation,0,32.15,Yes
LA102956,Ahmedabad,1493,789,704,1732,289,7,13,15,19,73.6,Compensation,12,47.15,Yes
LA102957,Surat,193,101,92,169,88,4,6,5,9,79.2,Compensation,0,47.67,No
LA102958,Banaskantha,755,381,374,589,80,7,4,26,4,71.2,Acquisition,35,49.54,No
LA102959,Banaskantha,793,576,217,511,238,4,9,3,9,73.4,Compensation,20,27.36,No
LA102960,Mehsana,743,562,181,1038,510,5,13,77,25,93.8,Handover,21,24.36,Yes
LA102961,Gandhinagar,1387,811,576,940,252,3,8,58,14,84.2,Acquisition,83,41.53,Yes
LA102962,Gandhinagar,661,509,152,518,154,3,10,54,9,85.0,Acquisition,6,23.0,No
LA102963,Ahmedabad,1462,964,498,1713,335,6,14,0,31,81.5,Acquisition,58,34.06,Yes
LA102964,Navsari,146,108,38,174,75,6,3,35,6,79.9,Handover,30,26.03,No
LA102965,Bharuch,1114,689,425,774,116,4,13,2,15,80.4,Compensation,26,38.15,No
LA102966,Vadodara,910,411,499,1167,390,4,9,60,11,67.4,Compensation,8,54.84,Yes
LA102967,Jamnagar,399,391,8,403,98,5,5,34,7,93.2,Handover,80,2.01,No
LA102968,Morbi,380,273,107,499,170,4,12,11,10,90.9,Compensation,34,28.16,Yes
LA102969,Navsari,1094,704,390,688,352,3,9,7,11,84.2,Compensation,1,35.65,No
LA102970,Sabarkantha,975,742,233,574,264,7,6,24,9,83.1,Acquisition,25,23.9,No
LA102971,Vadodara,936,226,710,1051,184,8,6,0,10,65.3,Objection,48,75.85,Yes
LA102972,Vadodara,123,89,34,84,13,4,7,62,5,77.2,Acquisition,6,27.64,No
LA102973,Bhavnagar,917,753,164,938,217,5,7,2,12,76.4,Acquisition,0,17.88,No
LA102974,Sabarkantha,1473,1166,307,829,528,3,14,43,14,82.2,Acquisition,10,20.84,Yes
LA102975,Vadodara,75,29,46,94,28,3,9,24,3,62.7,Compensation,21,61.33,Yes
LA102976,Junagadh,730,485,245,992,45,8,3,17,21,85.1,Acquisition,7,33.56,Yes
LA102977,Navsari,767,547,220,1001,434,3,6,21,14,82.3,Acquisition,0,28.68,No
LA102978,Panchmahal,1351,872,479,1908,786,5,7,21,21,73.4,Compensation,0,35.46,Yes
LA102979,Mehsana,460,439,21,627,161,7,8,81,10,90.2,Handover,46,4.57,Yes
LA102980,Panchmahal,740,580,160,703,127,7,10,11,20,75.0,Compensation,17,21.62,No
LA102981,Rajkot,1090,732,358,990,16,8,19,52,16,81.1,Acquisition,34,32.84,Yes
LA102982,Amreli,137,101,36,186,47,2,6,20,8,89.7,Acquisition,0,26.28,No
LA102983,Jamnagar,1212,550,662,1678,243,8,11,7,22,66.3,Objection,2,54.62,Yes
LA102984,Gandhinagar,1243,1063,180,1772,195,9,7,27,25,90.0,Handover,36,14.48,No
LA102985,Jamnagar,1094,903,191,1358,544,4,9,29,21,83.3,Handover,4,17.46,Yes
LA102986,Banaskantha,990,732,258,724,320,4,9,19,15,84.7,Compensation,6,26.06,No
LA102987,Ahmedabad,1134,936,198,1588,245,5,8,78,30,93.2,Handover,0,17.46,Yes
LA102988,Anand,1184,1160,24,1660,627,6,6,41,21,90.4,Handover,0,2.03,No
LA102989,Sabarkantha,1360,1212,148,1563,224,8,7,24,22,93.0,Handover,5,10.88,No
LA102990,Vadodara,671,232,439,887,462,3,9,25,13,68.1,Objection,30,65.42,Yes
LA102991,Bhavnagar,711,490,221,750,200,6,5,41,8,81.0,Acquisition,11,31.08,No
LA102992,Bhavnagar,975,793,182,1365,608,5,6,19,14,90.2,Handover,18,18.67,No
LA102993,Banaskantha,330,190,140,209,63,5,7,8,10,72.7,Compensation,27,42.42,No
LA102994,Amreli,1292,988,304,1715,248,6,13,22,24,76.1,Handover,46,23.53,No
LA102995,Anand,1168,922,246,701,217,3,10,39,16,92.9,Acquisition,22,21.06,No
LA102996,Rajkot,965,474,491,825,159,2,14,7,18,71.6,Compensation,14,50.88,No
LA102997,Surat,487,326,161,327,86,4,10,50,5,85.4,Compensation,15,33.06,No
LA102998,Gandhinagar,554,417,137,544,208,2,7,13,15,80.3,Acquisition,2,24.73,No
LA102999,Rajkot,681,368,313,517,49,6,5,0,9,79.5,Acquisition,25,45.96,Yes
LA103000,Rajkot,1011,568,443,1422,325,8,8,61,22,73.6,Compensation,28,43.82,Yes
LA103001,Vadodara,1178,834,344,1241,391,7,11,0,29,74.7,Acquisition,44,29.2,No
LA103002,Valsad,1024,577,447,1391,274,9,15,39,26,81.7,Compensation,24,43.65,Yes
LA103003,Mehsana,1399,605,794,1120,533,2,13,83,20,66.7,Compensation,41,56.75,Yes
LA103004,Navsari,1443,740,703,827,420,4,9,0,9,80.1,Compensation,13,48.72,No
LA103005,Kheda,1072,627,445,1338,97,3,8,36,20,79.4,Compensation,8,41.51,No
LA103006,Navsari,588,346,242,695,326,5,10,25,14,76.3,Compensation,7,41.16,Yes
LA103007,Mehsana,919,381,538,957,118,3,15,9,11,57.8,Objection,101,58.54,Yes
LA103008,Junagadh,666,468,198,855,306,1,8,0,20,90.3,Acquisition,1,29.73,No
LA103009,Panchmahal,962,538,424,1256,681,7,15,44,15,72.3,Objection,38,44.07,Yes
LA103010,Rajkot,1228,970,258,1325,648,3,10,6,17,81.0,Acquisition,23,21.01,No
LA103011,Gandhinagar,585,436,149,830,88,4,10,15,10,82.8,Acquisition,0,25.47,No
LA103012,Jamnagar,783,765,18,938,127,5,12,20,14,87.5,Handover,61,2.3,No
LA103013,Valsad,116,73,43,134,66,3,8,34,6,81.7,Handover,15,37.07,No
LA103014,Bhavnagar,1118,659,459,979,130,7,13,0,15,75.7,Acquisition,4,41.06,No
LA103015,Navsari,760,532,228,420,117,6,12,39,12,80.3,Acquisition,51,30.0,Yes
LA103016,Bharuch,717,246,471,550,153,6,8,10,6,53.8,Objection,8,65.69,No
LA103017,Bhavnagar,822,636,186,1017,327,1,9,35,13,88.7,Acquisition,48,22.63,Yes
LA103018,Vadodara,362,214,148,430,118,7,12,26,7,89.2,Compensation,5,40.88,No
LA103019,Surat,917,572,345,778,319,4,7,37,10,78.1,Compensation,30,37.62,No
LA103020,Amreli,1131,1005,126,1259,466,2,10,19,20,90.9,Acquisition,1,11.14,No
LA103021,Kheda,557,485,72,404,213,6,8,36,5,79.9,Acquisition,44,12.93,No
LA103022,Bhavnagar,240,235,5,189,39,7,10,92,7,94.0,Handover,108,2.08,No
LA103023,Gandhinagar,611,439,172,857,200,2,19,20,8,82.2,Handover,25,28.15,No
LA103024,Anand,338,292,46,312,62,4,4,41,3,92.2,Handover,0,13.61,No
LA103025,Amreli,592,398,194,456,146,6,16,0,8,76.2,Acquisition,0,32.77,Yes
LA103026,Jamnagar,959,502,457,948,100,1,11,77,14,70.6,Compensation,60,47.65,Yes
